smsala.com,smsala.com
"Alghad DM","Alghad DM"
"This feature is not supported.","This feature is not supported."
best2sms.com,best2sms.com
BulkSms,BulkSms
"8 Bit","8 Bit"
Unicode,Unicode
Clickatell,Clickatell
"Class \Clickatell\Rest does not exist. run 'composer require arcturial/clickatell' to install Clickatell sdk.","Class \Clickatell\Rest does not exist. run 'composer require arcturial/clickatell' to install Clickatell sdk."
HTTP,HTTP
REST,REST
www.smscountry.com,www.smscountry.com
"Deewan SMS","Deewan SMS"
ExpertTexting,ExpertTexting
fastmobilesms.net,fastmobilesms.net
www.flashsms.net,www.flashsms.net
gateway.sa,gateway.sa
SmsGlobal,SmsGlobal
"The current customer isn't authorized.","The current customer isn't authorized."
"Please enter your mobile number.","Please enter your mobile number."
"The otp is not valid.","The otp is not valid."
"The mobile number is not associated to any customer account.","The mobile number is not associated to any customer account."
"You are sending OTP too much times.","You are sending OTP too much times."
"The mobile number is used by another customer account.","The mobile number is used by another customer account."
"You are using this mobile number already.","You are using this mobile number already."
"The OTP code is not valid.","The OTP code is not valid."
"The OTP code is expired.","The OTP code is expired."
"Required parameters are missing: Mobile Number","Required parameters are missing: Mobile Number"
hitechsms.com,hitechsms.com
"Sms HTD","Sms HTD"
www.iletimerkezi.com,www.iletimerkezi.com
indiabulksms.in,indiabulksms.in
www.infobip.com,www.infobip.com
www.jawalbsms.ws,www.jawalbsms.ws
"Missing parameters (not exist or empty) Username + password.","Missing parameters (not exist or empty) Username + password."
"Account not exist (wrong username or password).","Account not exist (wrong username or password)."
"The account not activated.","The account not activated."
"Blocked account.","Blocked account."
"Not enough balance.","Not enough balance."
"The service not available for now.","The service not available for now."
"The sender not available (if user have no opened sender).","The sender not available (if user have no opened sender)."
"Invalid sender name.","Invalid sender name."
"No destination addresses, or all destinations are not correct.","No destination addresses, or all destinations are not correct."
www.kaleyra.com,www.kaleyra.com
Kannel,Kannel
Kapsystem,Kapsystem
"this method is not supported","this method is not supported"
"This method is not supported","This method is not supported"
ksa-sms.com,ksa-sms.com
"incomplete data","incomplete data"
lifetimesms.com,lifetimesms.com
sms.malath.net.sa,sms.malath.net.sa
"Parameters are missing","Parameters are missing"
"Either user name or password are missing or your Account is on hold","Either user name or password are missing or your Account is on hold"
"Credit are not available","Credit are not available"
"Wrong Unicode","Wrong Unicode"
"Blocked sender name","Blocked sender name"
"Missing sender name","Missing sender name"
Messagebird,Messagebird
"Class \MessageBird\Client does not exist. run 'composer require messagebird/php-rest-api' to install Messagebird sdk.","Class \MessageBird\Client does not exist. run 'composer require messagebird/php-rest-api' to install Messagebird sdk."
www.mobily.ws,www.mobily.ws
www.msegat.com,www.msegat.com
Msg91.com,Msg91.com
www.mshastra.com,www.mshastra.com
Nexmo,Nexmo
"Class \Nexmo\Client does not exist. run 'composer require nexmo/client' to install Nexmo sdk.","Class \Nexmo\Client does not exist. run 'composer require nexmo/client' to install Nexmo sdk."
Latin,Latin
"Arabic with Latin Numbers","Arabic with Latin Numbers"
"Arabic with Arabic Numbers","Arabic with Arabic Numbers"
www.ooredoo.qa,www.ooredoo.qa
www.oursms.net,www.oursms.net
Semysms.net,Semysms.net
SpeedSMS.vn,SpeedSMS.vn
Taqnyat.sa,Taqnyat.sa
Termii,Termii
Textlocal.in,Textlocal.in
Standard,Standard
Premium,Premium
ThaiBulkSms.com,ThaiBulkSms.com
www.topsmsgun.qa,www.topsmsgun.qa
Twilio,Twilio
"Class \Twilio\Rest\Client does not exist. run 'composer require twilio/sdk' to install twilio sdk.","Class \Twilio\Rest\Client does not exist. run 'composer require twilio/sdk' to install twilio sdk."
uigtc.com,uigtc.com
"No sender available","No sender available"
"Engoory SMS","Engoory SMS"
"unifonic.com (Nextgen)","unifonic.com (Nextgen)"
unifonic.com,unifonic.com
ValueFirst,ValueFirst
www.vip1sms.com,www.vip1sms.com
wavecell.com,wavecell.com
Web2sms,Web2sms
www.yamamah.com,www.yamamah.com
"Delete Block","Delete Block"
"Order Status","Order Status"
"Add Message","Add Message"
"Payment Method","Payment Method"
"Shipping Method","Shipping Method"
Resend,Resend
"SMS Notifications","SMS Notifications"
"The mobile number is updated.","The mobile number is updated."
"Sms Notification","Sms Notification"
"You deleted the rule.","You deleted the rule."
"We can't find a rule to delete.","We can't find a rule to delete."
"This rule no longer exists.","This rule no longer exists."
"Edit Rule","Edit Rule"
"New Rule","New Rule"
Rules,Rules
"Edit Rule #%1","Edit Rule #%1"
"Sms Nofitication","Sms Nofitication"
"Block List","Block List"
"You saved the rule.","You saved the rule."
"Something went wrong while saving the block.","Something went wrong while saving the block."
Log,Log
"This account isn't confirmed. Verify and try again.","This account isn't confirmed. Verify and try again."
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email."
"The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.","The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later."
"An unspecified error occurred. Please contact us for assistance.","An unspecified error occurred. Please contact us for assistance."
"A login and a password are required.","A login and a password are required."
"Please check the mobile number you have entered.","Please check the mobile number you have entered."
"A login and a mobile number are required.","A login and a mobile number are required."
"Can't retrieve login information.","Can't retrieve login information."
"Invalid login or password.","Invalid login or password."
"Your sms gateway model is not valid","Your sms gateway model is not valid"
"Your sms gateway config is not valid or not setup correctly.","Your sms gateway config is not valid or not setup correctly."
"The mobile number %1 is blocked by rule #%2","The mobile number %1 is blocked by rule #%2"
"Sms message is not sent: ""%1""","Sms message is not sent: ""%1"""
"Each status can only appear once.","Each status can only appear once."
"Message for payment method %1 is duplicated.","Message for payment method %1 is duplicated."
Alphanumeric,Alphanumeric
Alphabetical,Alphabetical
Numeric,Numeric
"--Auto detected by customer IP--","--Auto detected by customer IP--"
"Class %1 does not exist","Class %1 does not exist"
2FA,2FA
"2FA and OTP","2FA and OTP"
Failed,Failed
Pending,Pending
Sent,Sent
Delivered,Delivered
Undelivered,Undelivered
"Failed (not enough credit)","Failed (not enough credit)"
"The mobile number is a required value.","The mobile number is a required value."
"The mobile number is not verify OTP.","The mobile number is not verify OTP."
"The OTP is not verified yet.","The OTP is not verified yet."
"Notify Customer by SMS","Notify Customer by SMS"
"Customer Mobile","Customer Mobile"
Settings,Settings
"Go back","Go back"
"Click to the button below to verify your phone number","Click to the button below to verify your phone number"
"Get OTP","Get OTP"
"A text message with a %1-digit verification code has been sent to","A text message with a %1-digit verification code has been sent to"
"Your OTP","Your OTP"
Verify,Verify
"Resend after %1 seconds","Resend after %1 seconds"
"Type a vaild Phone Number to continue.","Type a vaild Phone Number to continue."
"Please enter your email address below to receive a password reset link.","Please enter your email address below to receive a password reset link."
